# Event Managers
13097;-58416,-48092,-3776,0,420
13097;-58416,-47380,-3952,0,420
13097;-58060,-47380,-3952,0,420
13097;-58060,-48092,-3776,0,420
13097;-57704,-48804,-3648,0,420
13097;-60552,-50584,-2848,0,420
13097;-57348,-51296,-3224,0,420
13097;-57704,-47024,-4032,0,420
13097;-61976,-47380,-4200,0,420
13097;-62332,-45244,-4200,0,420
13097;-63400,-46312,-4200,0,420
13097;-61976,-46312,-4200,0,420
13097;-62688,-47024,-4200,0,420
13097;-63044,-45244,-4200,0,420
13097;-63044,-45956,-4200,0,420
13097;-61620,-45600,-4200,0,420
13097;-62332,-46312,-4200,0,420
13097;-61620,-47024,-4200,0,420
13097;-63044,-46312,-4200,0,420
13097;-61264,-47024,-4200,0,420
13097;-60552,-46312,-4200,0,420
13097;-60908,-45244,-4200,0,420
13097;-61264,-45244,-4200,0,420
13097;-60552,-45956,-4200,0,420
13097;-60196,-45244,-4200,0,420
13097;-61264,-46668,-4200,0,420
13097;-60196,-46312,-4200,0,420
13097;-60908,-45600,-4200,0,420
13097;-61264,-46312,-4200,0,420
13097;-58772,-45600,-4200,0,420
13097;-58772,-45956,-4200,0,420
13097;-57704,-45244,-4184,0,420
13097;-61976,-48448,-4088,0,420
13097;-55924,-50584,-3624,0,420
13097;-56636,-49160,-3648,0,420
13097;-55924,-49516,-3536,0,420
13097;-56992,-50228,-3088,0,420
13097;-56280,-50584,-3560,0,420
13097;-55568,-50228,-3672,0,420
13097;-55568,-49160,-3776,0,420
13097;-55568,-49516,-3768,0,420
13097;-55924,-48804,-3776,0,420
13097;-55924,-47736,-3776,0,420
13097;-56992,-47380,-3840,0,420
13097;-56280,-47380,-3792,0,420
13097;-56636,-45956,-4088,0,420
13097;-55924,-46668,-3936,0,420
13097;-56992,-45244,-4176,0,420
13097;-56280,-46668,-3952,0,420
13097;-56280,-45956,-4064,0,420
13097;-55568,-46312,-3992,0,420
13097;-56636,-46312,-4048,0,420
13097;-56280,-47024,-3888,0,420
13097;-56992,-45956,-4104,0,420
13097;-56636,-45600,-4144,0,420
13097;-58060,-48804,-3632,0,420
13097;-54856,-50940,-3704,0,420
13097;-54500,-49160,-3776,0,420
13097;-55212,-49872,-3704,0,420
13097;-54856,-49160,-3776,0,420
13097;-53432,-49516,-3784,0,420
13097;-55212,-49160,-3776,0,420
13097;-54500,-49872,-3688,0,420
13097;-54144,-49872,-3696,0,420
13097;-54144,-48092,-3832,0,420
13097;-54500,-48448,-3776,0,420
13097;-55212,-48448,-3776,0,420
13097;-53432,-48092,-3880,0,420
13097;-54856,-47736,-3904,0,420
13097;-53788,-48448,-3784,0,420
13097;-53432,-48448,-3800,0,420
13097;-54144,-46312,-4032,0,420
13097;-54500,-47024,-3912,0,420
13097;-53788,-46312,-4048,0,420
13097;-53432,-46312,-4080,0,420
13097;-55212,-45956,-4048,0,420
13097;-53788,-45600,-4144,0,420
13097;-54856,-45600,-4120,0,420
13097;-53432,-45244,-4176,0,420
13097;-54144,-46668,-3968,0,420
13097;-54856,-45244,-4160,0,420
13097;-54144,-47024,-3936,0,420
13097;-55212,-49516,-3760,0,420
13097;-53432,-50584,-3712,0,420
13097;-56636,-52008,-3368,0,420
13097;-56636,-51296,-3408,0,420
13097;-56636,-53076,-2992,0,420
13097;-56280,-51296,-3488,0,420
13097;-54144,-51652,-3704,0,420
13097;-53788,-51652,-3712,0,420
13097;-53432,-52720,-3696,0,420
13097;-53432,-52364,-3712,0,420
13097;-53788,-52720,-3624,0,420
13097;-53432,-49160,-3776,0,420
13097;-52720,-51296,-3680,0,420
13097;-52720,-52364,-3640,0,420
13097;-52008,-53076,-3064,0,420
13097;-51296,-52008,-3472,0,420
13097;-51296,-51652,-3528,0,420
13097;-52720,-51652,-3664,0,420
13097;-52008,-51296,-3608,0,420
13097;-52720,-50584,-3760,0,420
13097;-53076,-49872,-3776,0,420
13097;-51296,-50940,-3736,0,420
13097;-52008,-49516,-3816,0,420
13097;-51296,-50228,-3784,0,420
13097;-52720,-49872,-3776,0,420
13097;-51652,-47736,-3952,0,420
13097;-51652,-48092,-3912,0,420
13097;-52720,-48092,-3912,0,420
13097;-52720,-48448,-3864,0,420
13097;-56636,-47736,-3776,0,420
13097;-57704,-49160,-3608,0,420
13097;-51652,-53788,-2816,0,420
13097;-56636,-49516,-3576,0,420
13097;-50228,-51296,-3520,0,420
13097;-50228,-53076,-2824,0,420
13097;-49872,-51296,-3544,0,420
13097;-50940,-51296,-3728,0,420
13097;-49516,-52008,-2928,0,420
13097;-50584,-51296,-3624,0,420
13097;-50584,-53076,-2824,0,420
13097;-50228,-52720,-2816,0,420
13097;-50940,-50584,-3800,0,420
13097;-50940,-49872,-3864,0,420
13097;-50228,-49516,-3920,0,420
13097;-49516,-49872,-3920,0,420
13097;-50228,-49872,-3912,0,420
13097;-49516,-50584,-3792,0,420
13097;-50228,-49160,-3912,0,420
13097;-49872,-50584,-3704,0,420
13097;-49516,-50940,-3776,0,420
13097;-49872,-49872,-3912,0,420
13097;-49872,-50940,-3640,0,420
13097;-50584,-50940,-3736,0,420
13097;-49516,-50228,-3840,0,420
13097;-50940,-47380,-4048,0,420
13097;-49516,-47380,-4144,0,420
13097;-49872,-48804,-3936,0,420
13097;-49872,-48448,-3952,0,420
13097;-49516,-48804,-3952,0,420
13097;-50584,-49160,-3912,0,420
13097;-49160,-47736,-4144,0,420
13097;-51296,-48804,-3912,0,420
13097;-51652,-54856,-2816,0,420
13097;-51296,-54500,-2816,0,420
13097;-52364,-53432,-2608,0,420
13097;-51296,-53788,-2816,0,420
13097;-53076,-53432,-2816,0,420
13097;-52008,-54144,-2824,0,420
13097;-52364,-53788,-2824,0,420
13097;-52008,-53788,-2880,0,420
13097;-50940,-54144,-2808,0,420
13097;-50940,-55212,-2816,0,420
13097;-50584,-53788,-2808,0,420
13097;-50940,-53432,-2816,0,420
13097;-49160,-54856,-2808,0,420
13097;-50940,-54856,-2816,0,420
13097;-50228,-55212,-2816,0,420
13097;-47736,-54500,-3760,0,420
13097;-48804,-53788,-2808,0,420
13097;-47736,-54856,-3752,0,420
13097;-47380,-53788,-3864,0,420
13097;-48804,-55212,-2064,0,420
13097;-48092,-51652,-3848,0,420
13097;-48448,-51652,-3736,0,420
13097;-47380,-53076,-3880,0,420
13097;-47380,-51652,-3968,0,420
13097;-47736,-52364,-3696,0,420
13097;-47736,-51296,-3968,0,420
13097;-47380,-52720,-3896,0,420
13097;-47736,-49872,-4152,0,420
13097;-48448,-49872,-4048,0,420
13097;-48804,-50228,-3968,0,420
13097;-48092,-50940,-3968,0,420

13097;-48092,-50584,-4032,0,420
13097;-47736,-49160,-4176,0,420
13097;-48448,-50940,-3920,0,420
13097;-47736,-50584,-4088,0,420
13097;-47380,-50584,-4120,0,420
13097;-48804,-51296,-3784,0,420
13097;-47380,-49872,-4176,0,420
13097;-47380,-53432,-3856,0,420
13097;-47380,-48448,-4200,0,420
13097;-51296,-48448,-3912,0,420
13097;-51652,-54144,-2816,0,420
13097;-53788,-55212,-2608,0,420
13097;-54144,-54144,-2520,0,420
13097;-53788,-53788,-1824,0,420
13097;-55212,-54500,-2328,0,420
13097;-53788,-54144,-2648,0,420
13097;-53432,-55212,-2848,0,420
13097;-52008,-52008,-3616,0,420
13097;-55924,-49160,-3776,0,420
13097;-56280,-54856,-2008,0,420
13097;-56636,-54144,-2008,0,420
13097;-56992,-54500,-2008,0,420
13097;-56280,-54144,-2024,0,420
13097;-55924,-54144,-2120,0,420
13097;-55924,-55212,-2008,0,420
13097;-56992,-53788,-2008,0,420
13097;-55924,-53788,-2184,0,420
13097;-55568,-53788,-2248,0,420
13097;-56636,-54856,-2008,0,420
13097;-51296,-53432,-2816,0,420
13097;-50584,-55212,-2816,0,420
13097;-54144,-50228,-3712,0,420
13097;-58060,-54500,-2032,0,420
13097;-58060,-53432,-2008,0,420
13097;-58772,-53432,-2080,0,420
13097;-53788,-50584,-3712,0,420
13097;-56636,-56280,-2008,0,420
13097;-55212,-50940,-3712,0,420
13097;-60552,-55212,-2008,0,420
13097;-60908,-52008,-2080,0,420
13097;-59484,-53076,-2048,0,420
13097;-60552,-49872,-3496,0,420
13097;-59840,-50584,-2728,0,420
13097;-55568,-50584,-3664,0,420
13097;-63400,-52008,-3624,0,420
13097;-62688,-52720,-2752,0,420
13097;-61976,-49516,-3776,0,420
13097;-63044,-49160,-4048,0,420
13097;-56636,-50940,-3360,0,420
13097;-59484,-56280,-2032,0,420
13097;-55568,-54500,-2224,0,420
13097;-62332,-52364,-2712,0,420
13097;-59840,-56636,-2040,0,420
13097;-60196,-56992,-2032,0,420
13097;-57704,-56280,-2008,0,420
13097;-58772,-55924,-2024,0,420
13097;-59128,-55924,-2032,0,420
13097;-55568,-56636,-2008,0,420
13097;-56280,-55568,-2008,0,420
13097;-54500,-56992,-2008,0,420
13097;-54500,-56636,-2008,0,420
13097;-54856,-54856,-2312,0,420
13097;-57704,-51296,-3160,0,420
13097;-58416,-53432,-2056,0,420
13097;-55568,-52364,-3576,0,420
13097;-52720,-55924,-3704,0,420
13097;-52720,-56636,-3824,0,420
13097;-52720,-56280,-3776,0,420
13097;-51652,-55212,-2816,0,420
13097;-52008,-54500,-2824,0,420
13097;-52364,-52364,-3528,0,420
13097;-52008,-51652,-3616,0,420
13097;-58060,-55212,-2008,0,420
13097;-51296,-56280,-3456,0,420
13097;-49516,-55568,-2800,0,420
13097;-49516,-56280,-2896,0,420
13097;-50228,-55924,-2808,0,420
13097;-50584,-54500,-2808,0,420
13097;-49872,-52364,-2808,0,420
13097;-51652,-50584,-3752,0,420
13097;-54856,-50584,-3704,0,420
13097;-52364,-50228,-3776,0,420
13097;-47736,-54144,-3640,0,420
13097;-47736,-51652,-3928,0,420
13097;-48092,-50228,-4072,0,420
13097;-47380,-55924,-3624,0,420
13097;-51652,-51296,-3672,0,420
13097;-50228,-53788,-2672,0,420
13097;-54144,-55212,-2512,0,420
13097;-52720,-58060,-3760,0,420
13097;-52364,-58060,-3776,0,420
13097;-52008,-58416,-3920,0,420
13097;-52720,-57704,-3800,0,420
13097;-53076,-58060,-3736,0,420
13097;-51652,-57348,-4096,0,420
13097;-52364,-57348,-3888,0,420
13097;-52008,-57704,-3928,0,420
13097;-52720,-58416,-3752,0,420
13097;-51296,-58416,-4160,0,420
13097;-51652,-58060,-4088,0,420
13097;-52008,-57348,-3944,0,420
13097;-53076,-58772,-3504,0,420
13097;-51652,-57704,-4128,0,420
13097;-50584,-57704,-4064,0,420
13097;-49160,-58416,-3704,0,420
13097;-50940,-58772,-4184,0,420
13097;-49872,-59128,-3616,0,420
13097;-49872,-58416,-3616,0,420
13097;-50584,-58060,-4080,0,420
13097;-47380,-59128,-3496,0,420
13097;-48092,-57704,-3728,0,420
13097;-48448,-58416,-3592,0,420
13097;-47380,-57704,-3688,0,420
13097;-47380,-58772,-3520,0,420
13097;-48092,-58060,-3616,0,420
13097;-48092,-57348,-3760,0,420
13097;-48804,-57704,-3848,0,420
13097;-47736,-57348,-3728,0,420
13097;-53076,-55924,-3672,0,420
13097;-52364,-56992,-3880,0,420
13097;-54500,-58416,-2008,0,420
13097;-55212,-59128,-2008,0,420
13097;-54856,-57704,-2008,0,420
13097;-49872,-57348,-3856,0,420
13097;-56280,-55212,-2008,0,420
13097;-55924,-52364,-3376,0,420
13097;-56636,-57704,-2560,0,420
13097;-58060,-55568,-2008,0,420
13097;-58772,-56636,-2032,0,420
13097;-57348,-53788,-2008,0,420
13097;-58060,-54144,-2096,0,420
13097;-58060,-54856,-1392,0,420
13097;-58416,-58416,-2552,0,420
13097;-58060,-58416,-2600,0,420
13097;-59128,-58060,-2032,0,420
13097;-58772,-59128,-2024,0,420
13097;-58060,-58772,-2544,0,420
13097;-55924,-59128,-2008,0,420
13097;-55568,-59128,-2008,0,420
13097;-56992,-58416,-1584,0,420
13097;-56280,-59128,-2008,0,420
13097;-56992,-57704,-2576,0,420
13097;-55568,-59484,-2008,0,420
13097;-55568,-60552,-2240,0,420
13097;-55924,-60552,-2256,0,420
13097;-56280,-59484,-2120,0,420
13097;-56636,-60196,-2360,0,420
13097;-54144,-61264,-2360,0,420
13097;-53788,-60908,-2656,0,420
13097;-51652,-61264,-3840,0,420
13097;-51296,-59840,-4056,0,420
13097;-52364,-60908,-3768,0,420
13097;-52008,-61264,-3768,0,420
13097;-51296,-59484,-4088,0,420
13097;-51296,-61264,-3952,0,420
13097;-52008,-60908,-3832,0,420
13097;-51296,-60552,-4024,0,420
13097;-52008,-59484,-3776,0,420
13097;-52720,-59840,-3744,0,420
13097;-53076,-60196,-3688,0,420
13097;-51652,-59484,-3888,0,420
13097;-56280,-61620,-2352,0,420
13097;-56280,-63400,-1904,0,420
13097;-56636,-62332,-2400,0,420
13097;-56636,-63044,-2320,0,420
13097;-55924,-62688,-2328,0,420
13097;-56280,-62332,-1904,0,420
13097;-55212,-61620,-2336,0,420
13097;-54856,-61976,-2352,0,420
13097;-55212,-63400,-2320,0,420
13097;-54856,-62332,-2328,0,420
13097;-54144,-62688,-2328,0,420
13097;-54500,-62332,-2352,0,420
13097;-53788,-62688,-2272,0,420
13097;-53432,-62332,-2416,0,420
13097;-53788,-61976,-2408,0,420
13097;-52008,-62332,-3280,0,420
13097;-53076,-61620,-2952,0,420
13097;-51296,-62688,-3656,0,420
13097;-51652,-61976,-3688,0,420
13097;-57704,-59840,-2272,0,420
13097;-55924,-64824,-2352,0,420
13097;-55568,-64824,-2352,0,420
13097;-56280,-64824,-2352,0,420
13097;-54144,-64468,-2376,0,420
13097;-54500,-65180,-2520,0,420
13097;-53788,-64824,-2512,0,420
13097;-55212,-65180,-2432,0,420
13097;-53076,-64824,-2472,0,420
13097;-51652,-65180,-2768,0,420
13097;-51652,-64112,-2664,0,420
13097;-51652,-64824,-2720,0,420
13097;-52720,-64468,-2432,0,420
13097;-51296,-64824,-2680,0,420
13097;-51296,-64112,-2744,0,420
13097;-53432,-63044,-2256,0,420
13097;-54916,-66858,-3136,0,420
13097;-54916,-67514,-3208,0,420
13097;-53854,-66858,-3152,0,420
13097;-54916,-65546,-2584,0,420
13097;-53854,-65546,-2784,0,420
13097;-53854,-67514,-3208,0,420
13097;-51730,-65546,-2744,0,420
13097;-52792,-66858,-3136,0,420
13097;-51730,-67514,-2704,0,420
13097;-52792,-66202,-2872,0,420
13097;-52792,-67514,-3208,0,420
13097;-49606,-65546,-4136,0,420
13097;-50668,-66202,-3016,0,420
13097;-49606,-66202,-3912,0,420
13097;-50668,-67514,-3176,0,420
13097;-50668,-66858,-3128,0,420
13097;-49516,-64468,-3904,0,420
13097;-49872,-64824,-3688,0,420
13097;-50940,-64824,-2760,0,420
13097;-50584,-65180,-3072,0,420
13097;-49516,-63756,-3824,0,420
13097;-49872,-62688,-3800,0,420
13097;-49516,-63044,-3856,0,420
13097;-50228,-63044,-3736,0,420
13097;-50940,-61976,-3816,0,420
13097;-50228,-63400,-3680,0,420
13097;-49160,-63400,-3936,0,420
13097;-49160,-62688,-3568,0,420
13097;-50584,-62688,-3768,0,420
13097;-50940,-61620,-3888,0,420
13097;-49516,-64112,-3832,0,420
13097;-49516,-60908,-3320,0,420
13097;-54916,-68170,-2688,0,420
13097;-53854,-68826,-2192,0,420
13097;-54916,-68826,-3416,0,420
13097;-52792,-69482,-1536,0,420
13097;-52792,-68826,-256,0,420
13097;-51730,-69482,-256,0,420
13097;-49606,-68170,-3136,0,420
13097;-49606,-68826,-3136,0,420
13097;-50668,-68826,-3128,0,420
13097;-50668,-68170,-3152,0,420
13097;-53432,-64468,-2368,0,420
13097;-47482,-68170,-4200,0,420
13097;-48544,-68826,-3152,0,420
13097;-48544,-69482,-3152,0,420
13097;-48544,-65546,-4200,0,420
13097;-47482,-66858,-4200,0,420
13097;-48544,-67514,-3152,0,420
13097;-47482,-67514,-4200,0,420
13097;-47482,-65546,-4200,0,420
13097;-48544,-66202,-4200,0,420
13097;-47482,-66202,-4200,0,420
13097;-48092,-64824,-4184,0,420
13097;-48804,-64824,-4144,0,420
13097;-47736,-64112,-3544,0,420
13097;-51730,-71450,-3168,0,420
13097;-51730,-70794,-2576,0,420
13097;-51730,-70138,-216,0,420
13097;-49606,-70794,-3152,0,420
13097;-49606,-71450,-3168,0,420
13097;-50668,-71450,-3152,0,420
13097;-50668,-70794,-3136,0,420
13097;-47482,-70794,-3536,0,420
13097;-48544,-70794,-2832,0,420
13097;-47482,-70138,-3704,0,420
13097;-48544,-71450,-3184,0,420
13097;-48544,-70138,-2832,0,420
13097;-46420,-72106,-4200,0,420
13097;-50668,-72106,-3128,0,420
13097;-49606,-72106,-2992,0,420
13097;-50668,-72762,-3016,0,420
13097;-47482,-73418,-3912,0,420
13097;-48544,-72106,-2856,0,420
13097;-45358,-72106,-4200,0,420
13097;-46420,-73418,-4200,0,420
13097;-45358,-72762,-4200,0,420
13097;-45358,-73418,-4200,0,420
13097;-46420,-72762,-4200,0,420
13097;-45358,-70138,-4200,0,420
13097;-45358,-70794,-4200,0,420
13097;-45358,-71450,-4200,0,420
13097;-46420,-71450,-4200,0,420
13097;-46420,-68826,-4200,0,420
13097;-46420,-68170,-4200,0,420
13097;-45358,-69482,-4200,0,420
13097;-46420,-69482,-4200,0,420
13097;-45358,-68826,-4200,0,420
13097;-51730,-72762,-3064,0,420
13097;-52792,-72762,-3224,0,420
13097;-47482,-74074,-4200,0,420
13097;-53854,-72106,-3152,0,420
13097;-51730,-74074,-4048,0,420
13097;-52792,-74074,-3992,0,420
13097;-52792,-74730,-4120,0,420
13097;-51730,-75386,-4152,0,420
13097;-52792,-75386,-4176,0,420
13097;-51730,-74730,-4144,0,420
13097;-50668,-75386,-3752,0,420
13097;-47482,-75386,-4200,0,420
13097;-47482,-74730,-4200,0,420
13097;-48544,-75386,-4200,0,420
13097;-53854,-74730,-4088,0,420
13097;-54916,-74730,-4136,0,420
13097;-54916,-72762,-3192,0,420
13097;-54916,-73418,-3192,0,420
13097;-53854,-70138,-224,0,420
13097;-53854,-71450,-3168,0,420
13097;-54916,-70138,-3416,0,420
13097;-54916,-71450,-3168,0,420
13097;-57040,-75386,-4200,0,420
13097;-57040,-74730,-4168,0,420
13097;-57040,-72106,-3096,0,420
13097;-55978,-72762,-3104,0,420
13097;-55978,-73418,-2976,0,420
13097;-55978,-72106,-3152,0,420
13097;-57040,-72762,-2928,0,420
13097;-55978,-71450,-3152,0,420
13097;-55978,-70794,-3184,0,420
13097;-57040,-70794,-3152,0,420
13097;-58102,-75386,-4200,0,420
13097;-58102,-74730,-4200,0,420
13097;-58102,-74074,-4200,0,420
13097;-59164,-74074,-4200,0,420
13097;-59164,-72106,-4200,0,420
13097;-59164,-73418,-4200,0,420
13097;-58102,-72106,-3888,0,420
13097;-59164,-72762,-4232,0,420
13097;-58102,-72762,-3792,0,420
13097;-58102,-73418,-4072,0,420
13097;-58102,-70138,-4048,0,420
13097;-59164,-68826,-2896,0,420
13097;-59164,-69482,-2896,0,420
13097;-57040,-69482,-3144,0,420
13097;-55978,-68170,-3248,0,420
13097;-57040,-68170,-3040,0,420
13097;-55978,-68826,-3152,0,420
13097;-57040,-68826,-3056,0,420
13097;-58102,-70794,-4064,0,420
13097;-58102,-67514,-2848,0,420
13097;-58102,-66202,-2704,0,420
13097;-59164,-66858,-2984,0,420
13097;-58102,-66858,-2792,0,420
13097;-57040,-67514,-2848,0,420
13097;-57040,-66858,-2792,0,420
13097;-55978,-66858,-2968,0,420
13097;-57040,-65546,-2416,0,420
13097;-53788,-65180,-2560,0,420
13097;-57348,-65180,-2360,0,420
13097;-58416,-64824,-1880,0,420
13097;-59128,-64824,-2408,0,420
13097;-58416,-65180,-2472,0,420
13097;-58772,-64824,-2408,0,420
13097;-59128,-65180,-2392,0,420
13097;-51730,-66202,-2832,0,420
13097;-52364,-64824,-2568,0,420
13097;-52720,-65180,-2560,0,420
13097;-53076,-63756,-2352,0,420
13097;-50228,-65180,-3496,0,420
13097;-50940,-64468,-2720,0,420
13097;-52792,-65546,-2656,0,420
13097;-58102,-68170,-2944,0,420
13097;-59164,-65546,-2384,0,420
13097;-60226,-70794,-2072,0,420
13097;-61288,-71450,-1984,0,420
13097;-61288,-68170,-4176,0,420
13097;-60226,-68170,-3128,0,420
13097;-60226,-69482,-2832,0,420
13097;-60226,-66858,-3864,0,420
13097;-60226,-66202,-3288,0,420
13097;-61288,-65546,-2936,0,420
13097;-62350,-65546,-2792,0,420
13097;-62350,-71450,-4200,0,420
13097;-63412,-70138,-4200,0,420
13097;-63412,-71450,-4200,0,420
13097;-63412,-70794,-4200,0,420
13097;-63412,-68170,-4200,0,420
13097;-62350,-69482,-4200,0,420
13097;-62350,-68826,-4200,0,420
13097;-63412,-69482,-4200,0,420
13097;-63412,-68826,-4200,0,420
13097;-62350,-66858,-3840,0,420
13097;-63412,-66858,-4192,0,420
13097;-59840,-64824,-2344,0,420
13097;-60552,-63756,-2208,0,420
13097;-59484,-63044,-2352,0,420
13097;-58060,-62688,-2400,0,420
13097;-57348,-63044,-2320,0,420
13097;-57704,-63400,-2400,0,420
13097;-58416,-62688,-2400,0,420
13097;-56636,-63400,-2400,0,420
13097;-56992,-62332,-2400,0,420
13097;-55212,-62332,-2328,0,420
13097;-54500,-63044,-2352,0,420
13097;-54500,-61620,-2328,0,420
13097;-54856,-61620,-2336,0,420
13097;-58772,-59840,-2096,0,420
13097;-57348,-60196,-2208,0,420
13097;-58416,-59484,-2080,0,420
13097;-58416,-60552,-2352,0,420
13097;-58772,-59484,-1536,0,420
13097;-59128,-60908,-2408,0,420
13097;-58416,-59840,-2288,0,420
13097;-58060,-60552,-2352,0,420
13097;-55568,-60908,-2232,0,420
13097;-55924,-60196,-2176,0,420
13097;-55568,-61264,-2304,0,420
13097;-59840,-61976,-2352,0,420
13097;-60196,-63400,-2328,0,420
13097;-59484,-60552,-2120,0,420
13097;-61264,-60552,-1392,0,420
13097;-60552,-61264,-2720,0,420
